A,Z,Element,Elevel,T1/2 (num),Decay Time (sec),full name,Total amount (number atoms),Total amount (gram)
93.0,39.0,Y,758.723,0.82,788400000.0,Y93-758.723,6976.813619736725,2.7746552640275638e-18
93.0,39.0,Y,0.0,36648.0,788400000.0,Y93-0.0,311812605.3348362,1.2400682224192703e-13
90.0,40.0,ZR,2319.0,0.809,788400000.0,ZR90-2319.0,2.3895020519623033e-05,9.484800910899887e-27
210.0,81.0,TL,0.0,78.0,788400000.0,TL210-0.0,0.6145079999584382,2.4285866076320146e-22
141.0,55.0,CS,0.0,24.84,788400000.0,CS141-0.0,174908.119866445,6.958371079684059e-17
77.0,35.0,BR,105.86,256.8,788400000.0,BR77-105.86,5.551777252013762e-06,2.2031291077790765e-27
84.0,34.0,SE,0.0,195.6,788400000.0,SE84-0.0,190692.22090552162,7.58313273655465e-17
111.0,43.0,TC,0.0,0.29,788400000.0,TC111-0.0,9.476562169918783,3.774534171596898e-21
153.0,60.0,ND,0.0,31.6,788400000.0,ND153-0.0,22862.54701905548,9.094623839325113e-18
132.0,53.0,I,0.0,8262.0,788400000.0,I132-0.0,46794328.78584712,1.8603938452015713e-14
130.0,50.0,SN,0.0,223.2,788400000.0,SN130-0.0,0.0,0.0
93.0,41.0,NB,30.77,508710000.0,788400000.0,NB93-30.77,18193349.969983142,7.235316815158161e-15
102.0,38.0,SR,0.0,0.069,788400000.0,SR102-0.0,0.008644289835187636,3.444854495223485e-24
75.0,32.0,GE,0.0,4966.8,788400000.0,GE75-0.0,455.6028527250484,1.8093716768582818e-19
68.0,27.0,CO,0.0,0.2,788400000.0,CO68-0.0,0.0006001731863072044,2.383205708911952e-25
120.0,47.0,AG,203.0,0.32,788400000.0,AG120-203.0,7.974342657660564,3.1724057731754027e-21
101.0,45.0,RH,157.41,374976.0,788400000.0,RH101-157.41,0.0157307887361729,6.243529647384603e-24
135.0,52.0,TE,0.0,19.0,788400000.0,TE135-0.0,124132.47636255881,4.9399209847009764e-17
101.0,41.0,NB,0.0,7.1,788400000.0,NB101-0.0,100108.09452731375,3.981557347140438e-17
78.0,35.0,BR,180.9,0.0001194,788400000.0,BR78-180.9,2.0034932186392708e-10,7.954173505042462e-32
78.0,35.0,BR,0.0,387.0,788400000.0,BR78-0.0,0.0006493734327428192,2.5781115231501088e-25
78.0,31.0,GA,0.0,5.09,788400000.0,GA78-0.0,110.08482032076414,4.3780146637286155e-20
117.0,49.0,IN,315.302,6972.0,788400000.0,IN117-315.302,360676.4984106821,1.432796145498959e-16
118.0,47.0,AG,127.74,2.0,788400000.0,AG118-127.74,205.473505401638,8.171738934010936e-20
210.0,83.0,BI,0.0,433036.8,788400000.0,BI210-0.0,2755580.766400406,1.0890283846558556e-15
210.0,84.0,PO,0.0,11960000.0,788400000.0,PO210-0.0,70112364.39547993,2.7708988200608374e-14
73.0,30.0,ZN,0.0,24.5,788400000.0,ZN73-0.0,22.98607071398092,9.12978709027314e-21
101.0,45.0,RH,0.0,104140000.0,788400000.0,RH101-0.0,4.350635497221105,1.7267577592344028e-21
92.0,37.0,RB,0.0,4.48,788400000.0,RB92-0.0,22642.609423001228,9.006537402464903e-18
88.0,37.0,RB,1373.8,1.23e-07,788400000.0,RB88-1373.8,0.00019682182742710013,7.825102718372812e-26
102.0,40.0,ZR,0.0,2.9,788400000.0,ZR102-0.0,11474.769966737838,4.5661777095319564e-18
77.0,35.0,BR,0.0,205344.0,788400000.0,BR77-0.0,0.004439355961058029,1.761683478552894e-24
135.0,54.0,XE,526.562,917.4,788400000.0,XE135-526.562,16459420.775499051,6.546518348172727e-15
135.0,54.0,XE,0.0,32904.0,788400000.0,XE135-0.0,590323011.8398207,2.347932214621235e-13
91.0,39.0,Y,0.0,5055264.0,788400000.0,Y91-0.0,28185940078.35849,1.1209050626325571e-11
167.0,67.0,HO,0.0,11160.0,788400000.0,HO167-0.0,1929.2258692167181,7.658916897463427e-19
77.0,30.0,ZN,772.43,1.05,788400000.0,ZN77-772.43,3.9839401795461327,1.5838893573497183e-21
77.0,30.0,ZN,0.0,2.08,788400000.0,ZN77-0.0,7.891995784437842,3.1376093936840535e-21
134.0,55.0,CS,138.7441,10483.2,788400000.0,CS134-138.7441,9290.847652052486,3.689085491244508e-18
131.0,54.0,XE,163.93,1022976.0,788400000.0,XE131-163.93,6939611797.524481,2.759285224953132e-12
88.0,37.0,RB,0.0,1066.38,788400000.0,RB88-0.0,1706397.2531778673,6.784173258991581e-16
114.0,45.0,RH,200.0,1.85,788400000.0,RH114-200.0,217.92203196152707,8.667908364082692e-20
161.0,64.0,GD,0.0,219.6,788400000.0,GD161-0.0,1155.2535570638909,4.592027372166841e-19
104.0,43.0,TC,0.0,1098.0,788400000.0,TC104-0.0,12775529.481554672,5.0802047089732935e-15
139.0,58.0,CE,754.24,57.58,788400000.0,CE139-754.24,0.024648907089679668,9.78442702412438e-24
119.0,50.0,SN,89.535,25320000.0,788400000.0,SN119-89.535,2729641508.264579,1.0852504238840052e-12
156.0,63.0,EU,0.0,1312416.0,788400000.0,EU156-0.0,355073456.9051548,1.4119101911372795e-13
115.0,46.0,PD,89.3,50.0,788400000.0,PD115-89.3,4131.47123898484,1.642129021826157e-18
99.0,43.0,TC,142.6836,21625.92,788400000.0,TC99-142.6836,326478956.30557656,1.29853241887854e-13
99.0,43.0,TC,0.0,6662000000000.0,788400000.0,TC99-0.0,8263687080498.928,3.2867788782532692e-09
99.0,42.0,MO,0.0,237326.4,788400000.0,MO99-0.0,3582830257.862422,1.425029441657064e-12
103.0,43.0,TC,0.0,54.2,788400000.0,TC103-0.0,18314.209994478653,7.276340556406004e-18
151.0,62.0,SM,0.0,2840000000.0,788400000.0,SM151-0.0,329940266821.68195,1.3114666293402844e-10
152.0,63.0,EU,147.81,5760.0,788400000.0,EU152-147.81,1.5777351350874411,6.2612045090131e-22
152.0,63.0,EU,0.0,426600000.0,788400000.0,EU152-0.0,84784.36244982218,3.364588108964542e-17
95.0,36.0,KR,195.5,1.4e-06,788400000.0,KR95-195.5,1.8065031670445086e-05,7.193986246229772e-27
170.0,69.0,TM,0.0,11110000.0,788400000.0,TM170-0.0,34.88480677369377,1.3846136377291253e-20
128.0,49.0,IN,340.0,0.72,788400000.0,IN128-340.0,48.89655288790696,1.9456320085504974e-20
128.0,49.0,IN,0.0,0.84,788400000.0,IN128-0.0,1.5801736008385379,6.287634107676132e-22
153.0,64.0,GD,95.1737,3.5e-06,788400000.0,GD153-95.1737,2.1798491609235143e-12,8.649531375701369e-34
153.0,64.0,GD,0.0,20771000.0,788400000.0,GD153-0.0,12.94289862040493,5.1356672068537815e-21
134.0,55.0,CS,0.0,65170000.0,788400000.0,CS134-0.0,57769877.08034325,2.2938457974556242e-14
97.0,40.0,ZR,0.0,60296.4,788400000.0,ZR97-0.0,202311516.6692572,8.043620192102152e-14
152.0,61.0,PM,0.0,247.2,788400000.0,PM152-0.0,16350.215379627138,6.495888399951122e-18
95.0,40.0,ZR,0.0,5532364.8,788400000.0,ZR95-0.0,59195709347.10464,2.354360076934715e-11
171.0,68.0,ER,0.0,27057.6,788400000.0,ER171-0.0,19.263914238405007,7.649086987894686e-21
168.0,67.0,HO,0.0,179.4,788400000.0,HO168-0.0,14.359437914884236,5.702050910548656e-21
69.0,29.0,CU,0.0,171.0,788400000.0,CU69-0.0,5.880843319504727,2.334758498585528e-21
69.0,30.0,ZN,438.636,49521.6,788400000.0,ZN69-438.636,1703.0927555034339,6.761462712938013e-19
90.0,39.0,Y,0.0,230580.0,788400000.0,Y90-0.0,466030411.1534661,1.853298595124382e-13
88.0,36.0,KR,0.0,10170.0,788400000.0,KR88-0.0,15567652.037159933,6.189441507784162e-15
166.0,67.0,HO,0.0,96566.4,788400000.0,HO166-0.0,22171.370751722417,8.801195208520802e-18
109.0,46.0,PD,0.0,48924.0,788400000.0,PD109-0.0,188411041.17278227,7.499981893511532e-14
102.0,41.0,NB,0.0,4.3,788400000.0,NB102-0.0,52482.865980517825,2.0876966514098244e-17
140.0,56.0,BA,0.0,1101686.4,788400000.0,BA140-0.0,14490485469.12876,5.764026120165203e-12
83.0,35.0,BR,0.0,8546.4,788400000.0,BR83-0.0,2845969.9717637654,1.1313294217060737e-15
159.0,63.0,EU,0.0,1086.0,788400000.0,EU159-0.0,100877.56655098821,4.013075951408125e-17
123.0,48.0,CD,140.65,1.8,788400000.0,CD123-140.65,40.26183419465004,1.6018693436595028e-20
123.0,48.0,CD,0.0,2.1,788400000.0,CD123-0.0,1.2259728512471626,4.877692151523296e-22
93.0,38.0,SR,0.0,445.8,788400000.0,SR93-0.0,3679861.5811828226,1.463506879913646e-15
123.0,51.0,SB,2238.6,2.14e-07,788400000.0,SB123-2238.6,2.4772859685372244e-07,9.837492825973134e-29
169.0,66.0,DY,0.0,39.0,788400000.0,DY169-0.0,0.9943647119566387,3.9506995282743834e-22
135.0,55.0,CS,0.0,72580000000000.0,788400000.0,CS135-0.0,9824427416318.605,3.907524723377106e-09
107.0,44.0,RU,0.0,225.0,788400000.0,RU107-0.0,376874.1784736815,1.498229065018041e-16
154.0,59.0,PR,0.0,0.0,788400000.0,PR154-0.0,0.0,0.0
137.0,53.0,I,0.0,0.0,788400000.0,I137-0.0,0.0,0.0
162.0,60.0,ND,0.0,0.0,788400000.0,ND162-0.0,0.0,0.0
152.0,58.0,CE,0.0,0.0,788400000.0,CE152-0.0,0.0,0.0
94.0,35.0,BR,0.0,0.0,788400000.0,BR94-0.0,0.0,0.0
112.0,40.0,ZR,0.0,0.0,788400000.0,ZR112-0.0,0.0,0.0
164.0,61.0,PM,0.0,0.0,788400000.0,PM164-0.0,0.0,0.0
116.0,44.0,RU,0.0,0.0,788400000.0,RU116-0.0,0.0,0.0
66.0,25.0,MN,0.0,0.0,788400000.0,MN66-0.0,0.0,0.0
141.0,59.0,PR,0.0,0.0,788400000.0,PR141-0.0,6160735096064.2705,2.450352839958662e-09
172.0,67.0,HO,0.0,0.0,788400000.0,HO172-0.0,0.0,0.0
85.0,31.0,GA,0.0,0.0,788400000.0,GA85-0.0,0.0,0.0
121.0,45.0,RH,0.0,0.0,788400000.0,RH121-0.0,0.0,0.0
96.0,42.0,MO,0.0,0.0,788400000.0,MO96-0.0,2863046647.211266,1.1373606086333467e-12
147.0,55.0,CS,0.0,0.0,788400000.0,CS147-0.0,0.0,0.0
149.0,62.0,SM,0.0,0.0,788400000.0,SM149-0.0,52541613879.58546,2.087130872927493e-11
157.0,59.0,PR,0.0,0.0,788400000.0,PR157-0.0,0.0,0.0
78.0,27.0,CO,0.0,0.0,788400000.0,CO78-0.0,0.0,0.0
150.0,56.0,BA,0.0,0.0,788400000.0,BA150-0.0,0.0,0.0
120.0,46.0,PD,0.0,0.0,788400000.0,PD120-0.0,0.0,0.0
108.0,46.0,PD,0.0,0.0,788400000.0,PD108-0.0,57404441003.880295,2.2816957202776254e-11
85.0,32.0,GE,0.0,0.0,788400000.0,GE85-0.0,0.0,0.0
83.0,29.0,CU,0.0,0.0,788400000.0,CU83-0.0,0.0,0.0
67.0,25.0,MN,0.0,0.0,788400000.0,MN67-0.0,0.0,0.0
138.0,51.0,SB,0.0,0.0,788400000.0,SB138-0.0,0.0,0.0
162.0,63.0,EU,0.0,0.0,788400000.0,EU162-0.0,0.0,0.0
159.0,65.0,TB,0.0,0.0,788400000.0,TB159-0.0,51917302968.35213,2.065296093053902e-11
103.0,38.0,SR,0.0,0.0,788400000.0,SR103-0.0,0.0,0.0
122.0,50.0,SN,0.0,0.0,788400000.0,SN122-0.0,69871347798.27448,2.777116030941648e-11
116.0,48.0,CD,0.0,0.0,788400000.0,CD116-0.0,135.06919572850325,5.345052136626756e-20
161.0,63.0,EU,0.0,0.0,788400000.0,EU161-0.0,0.0,0.0
145.0,57.0,LA,0.0,0.0,788400000.0,LA145-0.0,0.0,0.0
148.0,60.0,ND,0.0,0.0,788400000.0,ND148-0.0,318124776816.48737,1.2643457227662582e-10
130.0,54.0,XE,0.0,0.0,788400000.0,XE130-0.0,2038237134.5688324,8.091231538643279e-13
129.0,47.0,AG,0.0,0.0,788400000.0,AG129-0.0,0.0,0.0
145.0,60.0,ND,0.0,0.0,788400000.0,ND145-0.0,474396489132.3981,1.8851591861319826e-10
97.0,36.0,KR,0.0,0.0,788400000.0,KR97-0.0,0.0,0.0
106.0,40.0,ZR,0.0,0.0,788400000.0,ZR106-0.0,0.0,0.0
138.0,56.0,BA,0.0,0.0,788400000.0,BA138-0.0,8400957701773.782,3.341673294708695e-09
70.0,30.0,ZN,0.0,0.0,788400000.0,ZN70-0.0,29.612826187819092,1.1753865414332472e-20
171.0,63.0,EU,0.0,0.0,788400000.0,EU171-0.0,0.0,0.0
105.0,40.0,ZR,0.0,0.0,788400000.0,ZR105-0.0,0.0,0.0
164.0,68.0,ER,0.0,0.0,788400000.0,ER164-0.0,22916.913320869968,9.095191642689447e-18
166.0,62.0,SM,0.0,0.0,788400000.0,SM166-0.0,0.0,0.0
110.0,46.0,PD,0.0,0.0,788400000.0,PD110-0.0,4687354.347196356,1.865098334509031e-15
170.0,68.0,ER,0.0,0.0,788400000.0,ER170-0.0,2549751.3756718063,1.012525621761544e-15
87.0,33.0,AS,0.0,0.0,788400000.0,AS87-0.0,0.0,0.0
69.0,31.0,GA,0.0,0.0,788400000.0,GA69-0.0,18966054.80142476,7.529699332189131e-15
153.0,58.0,CE,0.0,0.0,788400000.0,CE153-0.0,0.0,0.0
108.0,42.0,MO,0.0,0.0,788400000.0,MO108-0.0,0.0,0.0
97.0,42.0,MO,0.0,0.0,788400000.0,MO97-0.0,1866408777622.8218,7.420478455544458e-10
144.0,55.0,CS,0.0,0.0,788400000.0,CS144-0.0,0.0,0.0
167.0,63.0,EU,0.0,0.0,788400000.0,EU167-0.0,0.0,0.0
151.0,55.0,CS,0.0,0.0,788400000.0,CS151-0.0,0.0,0.0
107.0,41.0,NB,0.0,0.0,788400000.0,NB107-0.0,0.0,0.0
105.0,41.0,NB,0.0,0.0,788400000.0,NB105-0.0,0.0,0.0
69.0,26.0,FE,0.0,0.0,788400000.0,FE69-0.0,0.0,0.0
134.0,50.0,SN,0.0,0.0,788400000.0,SN134-0.0,0.0,0.0
156.0,64.0,GD,0.0,0.0,788400000.0,GD156-0.0,146904813463.18893,5.841495915430695e-11
81.0,29.0,CU,0.0,0.0,788400000.0,CU81-0.0,0.0,0.0
85.0,35.0,BR,0.0,0.0,788400000.0,BR85-0.0,0.0,0.0
145.0,54.0,XE,0.0,0.0,788400000.0,XE145-0.0,0.0,0.0
144.0,54.0,XE,0.0,0.0,788400000.0,XE144-0.0,0.0,0.0
98.0,44.0,RU,0.0,0.0,788400000.0,RU98-0.0,3.2461258145482987,1.288230647941114e-21
133.0,51.0,SB,0.0,0.0,788400000.0,SB133-0.0,0.0,0.0
96.0,36.0,KR,0.0,0.0,788400000.0,KR96-0.0,0.0,0.0
149.0,56.0,BA,0.0,0.0,788400000.0,BA149-0.0,0.0,0.0
151.0,63.0,EU,0.0,0.0,788400000.0,EU151-0.0,0.0,0.0
165.0,67.0,HO,0.0,0.0,788400000.0,HO165-0.0,377538765.85689485,1.4989563061321e-13
133.0,49.0,IN,0.0,0.0,788400000.0,IN133-0.0,0.0,0.0
117.0,43.0,TC,0.0,0.0,788400000.0,TC117-0.0,0.0,0.0
87.0,34.0,SE,0.0,0.0,788400000.0,SE87-0.0,0.0,0.0
71.0,29.0,CU,0.0,0.0,788400000.0,CU71-0.0,0.0,0.0
132.0,56.0,BA,0.0,0.0,788400000.0,BA132-0.0,0.0,0.0
74.0,28.0,NI,0.0,0.0,788400000.0,NI74-0.0,0.0,0.0
84.0,38.0,SR,0.0,0.0,788400000.0,SR84-0.0,15180.784535626237,6.026511009104447e-18
77.0,31.0,GA,0.0,0.0,788400000.0,GA77-0.0,0.0,0.0
75.0,26.0,FE,0.0,0.0,788400000.0,FE75-0.0,0.0,0.0
114.0,48.0,CD,0.0,0.0,788400000.0,CD114-0.0,1.7483999281265667,6.911218783402241e-22
164.0,62.0,SM,0.0,0.0,788400000.0,SM164-0.0,0.0,0.0
154.0,64.0,GD,0.0,0.0,788400000.0,GD154-0.0,19238557.520873044,7.636778865138432e-15
109.0,41.0,NB,0.0,0.0,788400000.0,NB109-0.0,0.0,0.0
105.0,38.0,SR,0.0,0.0,788400000.0,SR105-0.0,0.0,0.0
122.0,52.0,TE,0.0,0.0,788400000.0,TE122-0.0,57178024.588357024,2.26847881430321e-14
140.0,53.0,I,0.0,0.0,788400000.0,I140-0.0,0.0,0.0
90.0,35.0,BR,0.0,0.0,788400000.0,BR90-0.0,0.0,0.0
157.0,61.0,PM,0.0,0.0,788400000.0,PM157-0.0,0.0,0.0
106.0,41.0,NB,0.0,0.0,788400000.0,NB106-0.0,0.0,0.0
167.0,65.0,TB,0.0,0.0,788400000.0,TB167-0.0,0.0,0.0
95.0,37.0,RB,0.0,0.0,788400000.0,RB95-0.0,0.0,0.0
73.0,28.0,NI,0.0,0.0,788400000.0,NI73-0.0,0.0,0.0
72.0,27.0,CO,0.0,0.0,788400000.0,CO72-0.0,0.0,0.0
169.0,65.0,TB,0.0,0.0,788400000.0,TB169-0.0,0.0,0.0
156.0,58.0,CE,0.0,0.0,788400000.0,CE156-0.0,0.0,0.0
77.0,28.0,NI,0.0,0.0,788400000.0,NI77-0.0,0.0,0.0
98.0,37.0,RB,0.0,0.0,788400000.0,RB98-0.0,0.0,0.0
85.0,33.0,AS,0.0,2.021,788400000.0,AS85-0.0,247.1836536141236,9.835561174034586e-20
160.0,61.0,PM,0.0,0.0,788400000.0,PM160-0.0,0.0,0.0
148.0,56.0,BA,0.0,0.0,788400000.0,BA148-0.0,0.0,0.0
164.0,63.0,EU,0.0,0.0,788400000.0,EU164-0.0,0.0,0.0
139.0,51.0,SB,0.0,0.0,788400000.0,SB139-0.0,0.0,0.0
165.0,64.0,GD,0.0,0.0,788400000.0,GD165-0.0,0.0,0.0
103.0,41.0,NB,0.0,0.0,788400000.0,NB103-0.0,0.0,0.0
92.0,34.0,SE,0.0,0.0,788400000.0,SE92-0.0,0.0,0.0
161.0,60.0,ND,0.0,0.0,788400000.0,ND161-0.0,0.0,0.0
139.0,52.0,TE,0.0,0.0,788400000.0,TE139-0.0,0.0,0.0
148.0,55.0,CS,0.0,0.0,788400000.0,CS148-0.0,0.0,0.0
83.0,32.0,GE,0.0,0.0,788400000.0,GE83-0.0,0.0,0.0
83.0,33.0,AS,0.0,0.0,788400000.0,AS83-0.0,0.0,0.0
137.0,50.0,SN,0.0,0.0,788400000.0,SN137-0.0,0.0,0.0
146.0,60.0,ND,0.0,0.0,788400000.0,ND146-0.0,3401685410432.1416,1.3531024825485653e-09
86.0,34.0,SE,0.0,0.0,788400000.0,SE86-0.0,0.0,0.0
130.0,47.0,AG,0.0,0.0,788400000.0,AG130-0.0,0.0,0.0
170.0,66.0,DY,0.0,0.0,788400000.0,DY170-0.0,0.0,0.0
130.0,48.0,CD,0.0,0.0,788400000.0,CD130-0.0,0.0,0.0
102.0,44.0,RU,0.0,0.0,788400000.0,RU102-0.0,8653542436591.441,3.44168391253211e-09
111.0,41.0,NB,0.0,0.0,788400000.0,NB111-0.0,0.0,0.0
129.0,48.0,CD,0.0,0.0,788400000.0,CD129-0.0,0.0,0.0
94.0,34.0,SE,0.0,0.0,788400000.0,SE94-0.0,0.0,0.0
152.0,57.0,LA,0.0,0.0,788400000.0,LA152-0.0,0.0,0.0
136.0,49.0,IN,0.0,0.0,788400000.0,IN136-0.0,0.0,0.0
86.0,31.0,GA,0.0,0.0,788400000.0,GA86-0.0,0.0,0.0
111.0,42.0,MO,0.0,0.0,788400000.0,MO111-0.0,0.0,0.0
120.0,45.0,RH,0.0,0.0,788400000.0,RH120-0.0,0.0,0.0
126.0,48.0,CD,0.0,0.0,788400000.0,CD126-0.0,0.0,0.0
169.0,64.0,GD,0.0,0.0,788400000.0,GD169-0.0,0.0,0.0
139.0,57.0,LA,0.0,0.0,788400000.0,LA139-0.0,2967921559349.8857,1.1800783250697522e-09
78.0,34.0,SE,0.0,0.0,788400000.0,SE78-0.0,26930354673.70163,1.0707496175652488e-11
77.0,29.0,CU,0.0,0.0,788400000.0,CU77-0.0,0.0,0.0
81.0,31.0,GA,0.0,0.0,788400000.0,GA81-0.0,0.0,0.0
130.0,52.0,TE,0.0,0.0,788400000.0,TE130-0.0,0.0,0.0
172.0,65.0,TB,0.0,0.0,788400000.0,TB172-0.0,0.0,0.0
166.0,61.0,PM,0.0,0.0,788400000.0,PM166-0.0,0.0,0.0
86.0,38.0,SR,0.0,0.0,788400000.0,SR86-0.0,366568043.485476,1.4556640686044591e-13
153.0,57.0,LA,0.0,0.0,788400000.0,LA153-0.0,0.0,0.0
143.0,53.0,I,0.0,0.0,788400000.0,I143-0.0,0.0,0.0
108.0,44.0,RU,0.0,0.0,788400000.0,RU108-0.0,0.0,0.0
156.0,59.0,PR,0.0,0.0,788400000.0,PR156-0.0,0.0,0.0
135.0,50.0,SN,0.0,0.0,788400000.0,SN135-0.0,0.0,0.0
149.0,59.0,PR,0.0,0.0,788400000.0,PR149-0.0,0.0,0.0
140.0,58.0,CE,0.0,0.0,788400000.0,CE140-0.0,7019880971913.137,2.7923569616150108e-09
114.0,50.0,SN,0.0,0.0,788400000.0,SN114-0.0,347.9456526541865,1.3753881316783832e-19
74.0,30.0,ZN,0.0,0.0,788400000.0,ZN74-0.0,0.0,0.0
82.0,36.0,KR,0.0,0.0,788400000.0,KR82-0.0,874140314.3552042,3.471394884978071e-13
82.0,30.0,ZN,0.0,0.0,788400000.0,ZN82-0.0,0.0,0.0
71.0,31.0,GA,0.0,0.0,788400000.0,GA71-0.0,19506832.978005815,7.743296674355514e-15
121.0,46.0,PD,0.0,0.0,788400000.0,PD121-0.0,0.0,0.0
85.0,37.0,RB,0.0,0.0,788400000.0,RB85-0.0,8717146645.18538,3.462759726386669e-12
85.0,30.0,ZN,0.0,0.0,788400000.0,ZN85-0.0,0.0,0.0
152.0,62.0,SM,0.0,0.0,788400000.0,SM152-0.0,834377835918.2793,3.3188023392552103e-10
138.0,52.0,TE,0.0,0.0,788400000.0,TE138-0.0,0.0,0.0
100.0,36.0,KR,0.0,0.0,788400000.0,KR100-0.0,0.0,0.0
131.0,50.0,SN,0.0,0.0,788400000.0,SN131-0.0,0.0,0.0
66.0,30.0,ZN,0.0,0.0,788400000.0,ZN66-0.0,490299.9798695255,1.9471641540242015e-16
114.0,42.0,MO,0.0,0.0,788400000.0,MO114-0.0,0.0,0.0
91.0,34.0,SE,0.0,0.0,788400000.0,SE91-0.0,0.0,0.0
146.0,53.0,I,0.0,0.0,788400000.0,I146-0.0,0.0,0.0
125.0,47.0,AG,0.0,0.0,788400000.0,AG125-0.0,0.0,0.0
107.0,43.0,TC,0.0,0.0,788400000.0,TC107-0.0,0.0,0.0
68.0,30.0,ZN,0.0,0.0,788400000.0,ZN68-0.0,349369.6048753476,1.3869518187664977e-16
142.0,54.0,XE,0.0,0.0,788400000.0,XE142-0.0,0.0,0.0
155.0,58.0,CE,0.0,0.0,788400000.0,CE155-0.0,0.0,0.0
150.0,62.0,SM,0.0,0.0,788400000.0,SM150-0.0,1683122025.791556,6.682871116456687e-13
111.0,44.0,RU,0.0,0.0,788400000.0,RU111-0.0,0.0,0.0
114.0,43.0,TC,0.0,0.0,788400000.0,TC114-0.0,0.0,0.0
153.0,63.0,EU,0.0,0.0,788400000.0,EU153-0.0,488056503118.84595,1.9410962791122094e-10
71.0,27.0,CO,0.0,0.0,788400000.0,CO71-0.0,0.0,0.0
133.0,55.0,CS,0.0,0.0,788400000.0,CS133-0.0,7051421946650.309,2.8041306773628064e-09
102.0,37.0,RB,0.0,0.0,788400000.0,RB102-0.0,0.0,0.0
158.0,61.0,PM,0.0,0.0,788400000.0,PM158-0.0,0.0,0.0
160.0,64.0,GD,0.0,0.0,788400000.0,GD160-0.0,0.0,0.0
82.0,31.0,GA,0.0,0.0,788400000.0,GA82-0.0,0.0,0.0
143.0,57.0,LA,0.0,0.0,788400000.0,LA143-0.0,0.0,0.0
165.0,63.0,EU,0.0,0.0,788400000.0,EU165-0.0,0.0,0.0
98.0,35.0,BR,0.0,0.0,788400000.0,BR98-0.0,0.0,0.0
104.0,41.0,NB,0.0,0.0,788400000.0,NB104-0.0,0.0,0.0
76.0,34.0,SE,0.0,0.0,788400000.0,SE76-0.0,3506775.787290811,1.3922773975633628e-15
142.0,58.0,CE,0.0,0.0,788400000.0,CE142-0.0,168.6950693661799,6.695744330447504e-20
132.0,49.0,IN,0.0,0.0,788400000.0,IN132-0.0,0.0,0.0
145.0,55.0,CS,0.0,0.0,788400000.0,CS145-0.0,0.0,0.0
132.0,48.0,CD,0.0,0.0,788400000.0,CD132-0.0,0.0,0.0
106.0,39.0,Y,0.0,0.0,788400000.0,Y106-0.0,0.0,0.0
171.0,66.0,DY,0.0,0.0,788400000.0,DY171-0.0,0.0,0.0
68.0,26.0,FE,0.0,0.0,788400000.0,FE68-0.0,0.0,0.0
163.0,62.0,SM,0.0,0.0,788400000.0,SM163-0.0,0.0,0.0
80.0,28.0,NI,0.0,0.0,788400000.0,NI80-0.0,0.0,0.0
143.0,54.0,XE,0.0,0.0,788400000.0,XE143-0.0,0.0,0.0
104.0,38.0,SR,0.0,0.0,788400000.0,SR104-0.0,0.0,0.0
134.0,49.0,IN,0.0,0.0,788400000.0,IN134-0.0,0.0,0.0
75.0,31.0,GA,0.0,0.0,788400000.0,GA75-0.0,0.0,0.0
149.0,58.0,CE,0.0,0.0,788400000.0,CE149-0.0,0.0,0.0
155.0,57.0,LA,0.0,0.0,788400000.0,LA155-0.0,0.0,0.0
146.0,61.0,PM,0.0,0.0,788400000.0,PM146-0.0,0.0,0.0
100.0,37.0,RB,0.0,0.0,788400000.0,RB100-0.0,0.0,0.0
81.0,30.0,ZN,0.0,0.0,788400000.0,ZN81-0.0,0.0,0.0
131.0,47.0,AG,0.0,0.0,788400000.0,AG131-0.0,0.0,0.0
67.0,30.0,ZN,0.0,0.0,788400000.0,ZN67-0.0,1889962.6592139802,7.504068089806636e-16
170.0,65.0,TB,0.0,0.0,788400000.0,TB170-0.0,0.0,0.0
154.0,58.0,CE,0.0,0.0,788400000.0,CE154-0.0,0.0,0.0
102.0,39.0,Y,0.0,0.0,788400000.0,Y102-0.0,0.0,0.0
158.0,58.0,CE,0.0,0.0,788400000.0,CE158-0.0,0.0,0.0
107.0,42.0,MO,0.0,0.0,788400000.0,MO107-0.0,0.0,0.0
157.0,65.0,TB,0.0,0.0,788400000.0,TB157-0.0,0.026160118503288025,1.033869590883251e-23
96.0,35.0,BR,0.0,0.0,788400000.0,BR96-0.0,0.0,0.0
82.0,32.0,GE,0.0,0.0,788400000.0,GE82-0.0,0.0,0.0
95.0,42.0,MO,0.0,0.0,788400000.0,MO95-0.0,5765347893191.499,2.2930161261668433e-09
127.0,48.0,CD,0.0,0.0,788400000.0,CD127-0.0,0.0,0.0
93.0,35.0,BR,0.0,0.0,788400000.0,BR93-0.0,0.0,0.0
137.0,52.0,TE,0.0,0.0,788400000.0,TE137-0.0,0.0,0.0
74.0,27.0,CO,0.0,0.0,788400000.0,CO74-0.0,0.0,0.0
142.0,53.0,I,0.0,0.0,788400000.0,I142-0.0,0.0,0.0
135.0,51.0,SB,0.0,0.0,788400000.0,SB135-0.0,0.0,0.0
163.0,61.0,PM,0.0,0.0,788400000.0,PM163-0.0,0.0,0.0
142.0,52.0,TE,0.0,0.0,788400000.0,TE142-0.0,0.0,0.0
116.0,43.0,TC,0.0,0.0,788400000.0,TC116-0.0,0.0,0.0
94.0,42.0,MO,0.0,0.0,788400000.0,MO94-0.0,40629.45929854311,1.613180321328567e-17
