Rad Ene.,Total emissions 1/sec,T1/2 (num),Rad Int.
2621.8,42.34533570964061,618.0,0.23
2622.8,0.996921742424261,189.0,0.022
2622.9,0.0,1905.6,0.3
2623.0,1.1750856338476994e-05,21.0,0.14
2623.82,12.515533259438236,750.0,0.094
2624.1,0.0,237.0,0.25
2624.8,8.132581388733971,5.84,0.107
2625.3,0.0005065774419538356,487.2,0.073
2626.7,0.055622553027818454,1.47,1.0
2627.7,7.984337544801281,8.57,0.174
2628.5,0.7165633115245393,3.12,0.52
2629.0,9.510919216750468,137.4,1.5
2629.9,26.62443719878855,7.6,4.2
2630.1,6.344047451790753,189.0,0.14
2630.9,0.0002494810432586727,1182.6,0.00086
2631.3,1.82454851726631,3066.0,0.011
2631.47,13.789944553735841,0.78,0.96
2632.0,32.16340443298016,150.0,0.14
2632.4,883.7287452446736,618.0,4.8
2633.0,18.57042729530858,1098.0,0.1
2633.57,0.0002610349164152217,50760.0,0.0167
2633.7,18.48572264858905,0.732,0.8
2633.9,0.21209054141199102,2.1,0.26
2634.2,0.0,83.4,6.7
2634.5,0.04487051280863622,10.2,0.81
2635.9,0.0007880096129683684,1200.0,0.011
2636.3,1.2423706804663825,1.53,1.1
2637.5,7.463727139913033,24.84,0.09
2638.1,25.08179306805804,5.84,0.33
2638.4,0.008644160756299746,0.299,2.2
2638.7,10.872584511308878,55.65,0.43
2638.9,0.09642796430895062,229.08,0.0009
2639.0,3.0342096310629425,55.65,0.12
2639.2,0.5030819319950621,103.8,0.07
2639.59,1132.0177662606804,1950.0,7.63
2640.0,0.0021353321119208886,2754.0,0.011
2640.1,0.04320864196387192,10.2,0.78
2640.3,0.0,237.0,0.17
2641.3,850.0328314431433,150.0,3.7
2641.67,14.918197352726136,55.65,0.59
2641.8,0.024609536573967822,0.48,6.4
2642.5,9.177399476783084,8.57,0.2
2644.9,6.597375302276424,6.26,0.21
2645.26,19.032142355372255,189.0,0.42
2645.8,0.021145551957879306,0.78,0.16
2646.0,4.174467978591229,3150.0,0.0191
2646.6,15.201086707913964,5.84,0.2
2646.7,0.004714996776163497,0.299,1.2
2646.8,10.641119287459139,63.7,0.079
2649.32,9.544292874863277,556.2,0.16
2649.5,0.20393321289614524,2.1,0.25
2649.8,1.9219223379472315e-08,14.1,0.00117
2651.4,0.05289395459236525,30.07,0.00065
2652.48,0.7726165610859045,4578.0,0.023
2652.62,27.361956074245136,5.84,0.36
2653.8,0.0712069092655688,8262.0,0.001
2654.9,0.005433230057775285,1036.8,0.00015
2655.3,6.1487682326087925e-06,94464.0,0.044
2655.5,0.42418108282398204,2.1,0.52
2656.0,38.52913673874211,367.8,7.3e-05
2656.7,2.1551633999917246,63.7,0.016
2657.9,0.0,83.4,0.093
2659.4,0.005014606627980527,1200.0,0.07
2659.5,6.073437718846889e-06,15.65,0.0013
2659.6,0.8880550278340019,33.3,0.154
2660.8,3.502140524986552,63.7,0.026
2660.9,0.0874639128730812,0.118,2.6
2661.08,27.361956074245136,5.84,0.36
2661.1,9.985797813381572,750.0,0.075
2661.74,7.752258453011063,4.02,0.81
2662.0,0.0,237.0,2.5
2662.3,67.99247306316317,1381.8,1.08
2662.4,3.9834860730490336,1122.0,0.028
2662.7,64.77954876511056,40.8,1.96
2662.79,8.596927288011672,55.65,0.34
2663.0,4.129829764552387,8.57,0.09
2663.1,91.36094903791042,5466.0,0.71
2663.2,0.04096414811113067,72.8,0.48
2663.49,4.2727649816443005,1.286,0.51
2663.7,3.502140524986552,63.7,0.026
2666.7,4.310326799983449,63.7,0.032
2666.8,231.61930742005464,5466.0,1.8
2667.4,23.77932053522535,23.9,0.181
2667.75,10.615555009549443,3066.0,0.064
2668.8,0.02848709044895107,32.6,0.16
2669.7,3.77310777910085e-08,94464.0,0.00027
2671.1,4.644305316677881,3066.0,0.028
2671.7,10.200427091214479,24.84,0.123
2672.3,0.017990525975650064,2.08,0.22
2672.5,0.8679618568076826,132.0,0.59
2672.6,24.397233714912417,5466.0,0.1896
2672.7,31.094033302758927,0.548,0.31
2673.0,0.002329453213004606,2754.0,0.012
2674.0,3.70709659842199,6.26,0.118
2674.2,9.348668325367088,5.84,0.123
2674.6,9.967630724961724,63.7,0.074
2675.4,0.003363996648964661,0.118,0.1
2676.4,0.124775375200781,0.78,0.08
2677.0,61.28241007451831,1098.0,0.33
2677.5,2.1051179910800233e-11,216.0,0.013
2677.7,0.029357974722255358,0.28,0.06
2677.892,64.27739005117463,1066.38,2.13
2678.0,2.1782723435833686,1.286,0.26
2679.5,0.001638157306124238,9712.8,0.048
2680.0,1.930497827035506e-05,21.0,0.23
2680.3,83.25176658480616,0.548,0.83
2680.7,0.0010029213255961053,1200.0,0.014
2680.8,2.027919211389342,5442.0,1.94
2680.9,0.05697418089790214,32.6,0.32
2681.2,32.60941105105743,36.3,0.23
2681.35,29.6597253665405,1445.4,0.42
2681.9,3.732182188477265e-06,5201280.0,0.00165
2682.4,0.30717205339389525,2.847,0.73
2684.0,155.0254045942868,23.9,1.18
2685.0,0.0358097019095331,1.46,0.017
2685.83,1.6058483482249417,11268.0,0.25
2686.11,0.23714491381407837,46.2,0.24
2687.0,151.16253574389026,150.0,0.64
2688.65,313.85403941825035,445.8,2.13
2688.9,2.8409979883488465,158.0,0.124
2690.9,33.42676913155544,1098.0,0.18
2690.96,0.006939417013066242,487.2,1.0
2691.0,0.0002388979404764514,9712.8,0.007
2691.6,0.026706647295891627,32.6,0.15
2692.6,5.314645261469352,0.732,0.23
2693.57,6.78578579723139e-06,5201280.0,0.003
2693.6,0.061184808330600304,1.47,1.1
2693.8,0.13455986595858643,0.118,4.0
2693.94,10.36688290613172,55.65,0.41
2694.66,0.008702827090418815,1182.6,0.03
2694.8,47.71577768814254,6.1,1.05
2695.0,0.0010333991524717867,11.4,1.6
2695.9,0.08379609522273207,7560.0,1.6
2697.4,0.6468196268507941,103.8,0.09
2698.0,0.012790777928410393,1.63,1.55
2699.21,0.000803561034682004,1182.6,0.00277
2700.5,1.8787623845548085,32.6,0.2
2701.4,397.53653811544524,35.6,5.6
2702.7,0.11724452842701984,4.6,0.051
2703.0,161.24512172133157,4.31,5.4
2703.2,1.5406972382920399,189.0,0.034
2703.3,0.3660817622639573,2.847,0.87
2703.7,86.20653599966897,63.7,0.64
2704.6,0.0013992593656477865,9712.8,0.041
2704.88,42.98463644005836,55.65,1.7
2704.9,3.51602819475337e-13,1437.6,0.00085
2704.97,90.44646591208809,5.84,1.19
2705.3,0.20425204004128736,30.07,0.00251
2705.8,30.21681614973387,23.9,0.23
2706.2,1.5650207761055692,5.09,3.4
2707.0,1.3403898960745684,6.19,0.1
2707.26,117.56399745128515,919.2,2.2
2707.8,31.094033302758927,0.548,0.31
2709.5,0.30352992404541906,30.07,0.00373
2709.8,8.541821060122693,24.84,0.103
2713.9,0.0005014606627980527,1200.0,0.007
2714.3,2.1562846113147303,3066.0,0.013
2715.19,4.804165249182993,55.65,0.19
2716.1,0.0002388979404764514,9712.8,0.007
2716.7,4.721442709243229e-13,93600.0,0.0122
2717.0,109.56552104232061,1098.0,0.59
2717.3,604.3363229946774,23.9,4.6
2717.5,0.2492241824294908,8262.0,0.0035
2718.7,7.134201775418835,1.84,0.27
2719.1,0.7115395715398373,1.53,0.63
2719.2,18.48572264858905,0.732,0.8
2719.32,0.0005134667983347102,1182.6,0.00177
2720.2,1.675594110448745,1.286,0.2
2721.3,1.2217704062737222,103.8,0.17
2721.9,1.6313264876033362,189.0,0.036
2722.8,17.897189268062576,4.02,1.87
2723.0,0.006354128390242583,1.63,0.77
2723.6,0.6294925525041771,11268.0,0.098
2724.26,28.801253751743303,158.0,0.128
2724.5,11.706599391611592,32.9,0.69
2724.6,49.40353180072039,5.84,0.65
2724.9,66.85353826311088,1098.0,0.36
2726.68,52.33881682383178,32.32,0.87
2727.8,0.0790483046046928,46.2,0.08
2728.0,8.087503658757708,0.732,0.35
2728.6,5.141678696384534,24.84,0.062
2728.9,114.34579988756508,0.548,1.14
2729.9,186.08826850509948,150.0,0.81
2730.7,16.56991397333763,618.0,0.09
2730.9,6.137117739895771,3066.0,0.037
2731.12,17.803687018516598,1950.0,0.12
2731.4,3.966094822353708,40.8,0.12
2731.9,0.1346507631315705,2.847,0.32
2732.1,11.012879372139698,8.57,0.24
2732.36,0.6063228020592256,3.12,0.44
2733.3,0.5535927446237934,33.3,0.096
2733.7,0.03436152193155387,0.78,0.26
2734.0,5.320381450252596,5.84,0.07
2734.086,2.806477593783681,1066.38,0.093
2734.6,0.20523121825856785,1.5,0.26
2734.7,0.33565341503114837,70.1,0.053
2735.2,0.14999905559170096,229.08,0.0014
2735.3,4.4384289678168845,137.4,0.7
2735.83,67.91275612819481,8.57,1.48
2737.2,6.465490199975173,63.7,0.048
2737.86,0.0007008811183196905,487.2,0.101
2738.4,0.019628654303250115,72.8,0.23
2738.6,5.545716794576714,0.732,0.24
2739.14,4.2727649816443005,1.286,0.51
2740.1,0.0195300755417964,30.07,0.00024
2740.7,0.22301532643666366,2.847,0.53
2741.0,8.422338356696407,258.0,0.14
2742.3,1.2688094903581506,189.0,0.028
2743.8,0.012229629368274183,2754.0,0.063
2745.36,1.0729564967664211,1.53,0.95
2747.0,27.61652328889605,618.0,0.15
2747.13,0.005829110290975643,487.2,0.84
2749.5,4.243065754556688,3.57,0.73
2749.7,42.040787686586256,23.9,0.32
2749.9,3.966094822353708,40.8,0.12
2750.0,0.05382295365746817,0.28,0.11
2750.35,0.11901126190905657,1.676,0.5
2750.9,5.664328081956029,189.0,0.125
2751.06,271.7144152079601,55.1,19.1
2752.08,0.5716820119680792,11268.0,0.089
2752.59,33.95637806409741,8.57,0.74
2752.6,3.135260300466519,19.0,0.039
2752.68,691.8349364429191,258.0,11.5
2753.6,10.797714345357623,150.0,0.047
2754.3,6.068419262125885,55.65,0.24
2756.6,2.9907652272727834,189.0,0.066
2757.2,0.13563582700380727,4.6,0.059
2758.5,67.43923414458446,35.6,0.95
2758.7,0.0,1905.6,0.49
2758.8,0.11498510992413793,5442.0,0.11
2759.0,5.548823603103537,1.84,0.21
2759.13,2.4469876023136936,1.5,3.1
2759.95,0.1958487468365386,32.6,1.1
2760.02,12.77183962086417,3066.0,0.077
2760.4,0.0,237.0,0.55
2761.1,0.5030819319950621,103.8,0.07
2762.6,4.176897453778928e-05,530.4,0.00088
2764.0,0.003688300920590626,2754.0,0.019
2764.45,0.19993892000721503,1.676,0.84
2764.8,13.60446896244776,63.7,0.101
2765.7,0.036613342339528676,11268.0,0.0057
2766.3,0.5949008191459962,1.04,0.43
2766.48,34.962499428202115,5.84,0.46
2767.45,5.639513598823141,3066.0,0.034
2769.3,0.00027700743189788596,24.5,0.013
2769.4,9.636269450622237,8.57,0.21
2769.8,0.008480737137222763,6.63,0.87
2769.92,0.0071073087905087,1182.6,0.0245
2770.2,0.0019177437592930568,24.5,0.09
2770.4,131.71077387119698,0.732,5.7
2770.9,3.549414014489741,32.32,0.059
2771.02,4.301406329571895,10170.0,0.149
2771.2,0.6005228863051028,44.5,1.78
2771.8,0.0007633358714372867,487.2,0.11
2773.2,10.640760695539777,5.84,0.14
2773.7,0.0,237.0,0.08
2774.04,1.7299030835689688,556.2,0.029
2774.2,0.9422966950070618,15.2,0.29
2774.5,0.5301873798305589,2.847,1.26
2775.4,14.688625895810532,1445.4,0.208
2775.7,1.5409894327443336,1.5,0.23
2776.0,0.08157709608982704,11268.0,0.0127
2776.1,0.4291825987065685,1.53,0.38
2777.0,170.37280204947655,35.6,2.4
2778.6,2.3716719651195786,103.8,0.33
2779.0,21.063699979288305,0.548,0.21
2779.1,0.14243545224475535,32.6,0.8
2780.8,0.0,20.0,5.1
2781.8,139.26010921181697,23.9,1.06
2782.11,34.43911473829266,189.0,0.76
2782.2,42.72089447969896,5466.0,0.332
2782.7,0.17982475845900361,32.6,1.01
2783.3,31.669666857837385,58.2,0.33
2784.6,5.819098669598309,1.684,0.13
2785.1,5.650251111061568e-13,93600.0,0.0146
2785.6,114.86930154635769,150.0,0.5
2785.83,0.017556184258437885,50760.0,0.03
2785.93,0.0015955182999101163,1182.6,0.0055
2785.97,0.004371832718231733,487.2,0.63
2786.4,2.1209054141199104,2.1,2.6
2787.3,0.006510025180598801,30.07,8e-05
2787.9,0.0005540148637957719,24.5,0.026
2788.2,112.02773362758322,63.7,0.101
2789.1,16.844676713392815,258.0,0.28
2789.2,2.3563604820937076,189.0,0.052
2789.3,560.8104734128603,35.6,7.9
2789.6,47.02465684951611,58.2,0.49
2790.79,0.0034003143364024586,487.2,0.49
2791.3,0.48448420230544775,1.46,0.23
2792.3,0.24368470614243343,4.6,0.106
2793.3,2.5366050757044745,1.84,0.096
2793.6,0.04579406611983653,2.08,0.56
2793.75,30.813944765840798,189.0,0.68
2794.3,5.3407323875571056,6.26,0.17
2796.56,3.0160693988077414,1.286,0.36
2797.6,0.21951702803699058,5442.0,0.21
2799.9,13.680978037122568,5.84,0.18
2800.3,0.12184235307121671,4.6,0.053
2800.8,97.7948186884675,5466.0,0.76
2801.1,0.0,237.0,0.23
2801.8,0.023071440538094835,0.48,6.0
2802.5,0.15989778121874,2.847,0.38
2803.0,119.44083090469005,4.31,4.0
2803.7,0.05700985749662161,247.2,0.079
2803.8,0.12324865791621095,232.8,0.11
2804.0,65.20315050407515,17.63,2.2
2804.1,1.8125849862259293,189.0,0.04
2804.2,0.001638157306124238,9712.8,0.048
2804.9,0.9407733884169243,1.04,0.68
2805.7,0.019901572615398867,7560.0,0.38
2805.9,4.837009212383532,1122.0,0.034
2806.57,14.836405848763834,1950.0,0.1
2807.52,3.3250350406433812e-06,5201280.0,0.00147
2809.0,0.056148967182664655,30.07,0.00069
2809.9,5.6014359356069665,70.1,0.015
2809.92,3.6863070429872393,1.286,0.44
2811.36,10.816631855202663,4578.0,0.322
2811.7,12.389489293657162,8.57,0.27
2812.1,0.09472663815156535,10.2,1.71
2812.6,9.880706360144076,5.84,0.13
2814.2,0.00027700743189788596,24.5,0.013
2814.4,0.1794612273486078,2.1,0.22
2818.5,97.7948186884675,5466.0,0.76
2819.56,17.415363326463744,24.84,0.21
2819.58,6.026845079201215,189.0,0.133
2819.8,0.5245569311965053,12744.0,0.0042
2820.6,54.729266720679995,4.48,0.6
2820.97,45.513144465944144,55.65,1.8
2821.1,0.1882278590095657,30.07,0.0012
2821.4,23.77932053522535,23.9,0.181
2821.73,3.1606551587157136e-14,4062.6,0.00046
2821.82,0.07616720762179621,1.676,0.32
2822.9,1.129427891333075,1.53,1.0
2824.0,0.0064059963357626665,2754.0,0.033
2824.1,0.0,1905.6,1.12
2825.1,0.8414305944351279,0.78,0.19
2825.3,20.77045945183367,750.0,0.156
2826.1,2.2933733193627566,6.26,0.073
2826.62,1.6337042576875267,1.286,0.195
2826.96,0.0006962261672335052,1182.6,0.0024
2828.5,0.0,83.4,0.1
2828.79,5.057016051771571,55.65,0.2
2828.8,36.54437961516417,5466.0,0.284
2829.0,0.0,237.0,0.91
2829.2,2.183953753585921,11268.0,0.34
2832.4,1.614645505152731,33.3,0.28
2832.8,7.926890861576483,1.84,0.3
2833.2,3.4443311567430106e-13,93600.0,0.0089
2834.4,21.063699979288305,0.548,0.21
2834.43,111.29518542777396,258.0,1.85
2835.0,0.0,19.1,8.0
2835.1,0.0,237.0,1.8
2835.64,38.641769627619055,6.26,1.23
2836.0,0.30717205339389525,2.847,0.73
2836.2,0.8123247370750534,15.2,0.25
2836.21,7.795798210137871,3066.0,0.047
2836.36,35.399112362401,55.65,1.4
2836.88,1.610599422633178,556.2,0.027
2838.5,1.5164126699561142,1.286,0.181
2839.0,0.05226595905642634,5442.0,0.05
2840.8,3.4454482013382495,4.02,0.36
2841.0,2.26623657956342e-05,21.0,0.27
2841.4,0.0,20.0,17.0
2842.6,0.5749507794229282,103.8,0.08
2843.5,0.2848709044895107,32.6,1.6
2843.8,0.0,20.0,1.8
2843.96,2.2833206544700856e-12,93600.0,0.059
2844.0,0.004076543122758061,2754.0,0.021
2844.16,0.006971351659951431,50760.0,0.446
2845.0,15.142709136692087,8.57,0.33
2846.2,97.05004390509252,0.732,4.2
2846.21,10.698008900542016,24.84,0.129
2846.3,52.63804142887962,1122.0,0.37
2846.4,0.049753931538497165,7560.0,0.95
2847.39,62.37964684119485,58.2,0.65
2847.63,5.845879385853757,556.2,0.098
2848.2,83.51258174967931,63.7,0.62
2849.2,0.0,83.4,0.033
2849.8,19.607019409486625,229.08,0.183
2851.5,712.1896695874177,150.0,3.1
2852.6,1.5918144049263079,1.286,0.19
2852.7,0.10919768767929605,11268.0,0.017
2853.3,10.875509917355574,189.0,0.24
2854.5,1.8496078677011796,1.84,0.07
2855.3,18.354798953566167,8.57,0.4
2855.4,19.25105906163928,32.32,0.32
2855.95,18.180196098368885,1.286,2.17
2858.9,2.4469897314050044,189.0,0.054
2859.2,0.02232285976372317,6.63,2.29
2859.9,7.35306651439519e-13,93600.0,0.019
2860.3,2.7364633360339994,4.48,0.03
2861.1,0.00011893863690239048,1182.6,0.00041
2861.34,98.04700926604507,5.84,1.29
2861.5,3.4537134326655545,6.1,0.076
2861.7,26.078866641023616,0.548,0.26
2863.0,0.057810540536097896,11268.0,0.009
2863.3,0.00480655011210309,0.48,1.25
2864.3,0.11204423446928267,232.8,0.1
2864.9,0.0,237.0,0.25
2865.0,0.0011392544066047901,30.07,1.4e-05
2865.2,34.372821793732136,40.8,1.04
2865.73,11.24983763914545,32.32,0.187
2866.23,79.30059314738442,189.0,1.75
2867.0,0.8718628262787715,3.57,0.15
2867.2,0.0,237.0,0.25
2868.1,0.06231551035708045,32.6,0.35
2868.9,0.0,83.4,3.9
2869.2,6.068419262125885,55.65,0.24
2869.23,38.76277110518061,5.84,0.51
2869.3,0.55964223426559,2.847,1.33
2870.54,39.003947776328104,8.57,0.85
2871.9,10.858295087871623,32.9,0.64
2872.5,18.234050615118495,58.2,0.19
2873.6,57.65062094977863,63.7,0.428
2873.8,4.35020396694223,189.0,0.096
2875.3,9.120652024748377,5.84,0.12
2876.6,0.022158277930190724,10.2,0.4
2878.69,14.953826136363917,189.0,0.33
2878.7,0.0009214634846948839,9712.8,0.027
2880.35,0.002900942363472939,1182.6,0.01
2880.48,33.44239075741072,5.84,0.44
2881.0,0.2127771165761605,0.78,1.61
2881.1,0.014140591068836037,7560.0,0.27
2881.6,5.155142742279658,1445.4,0.073
2881.7,0.00014915784794501555,24.5,0.007
2881.9,10.245744957747078,40.8,0.31
2882.5,16.562050059625957,1.684,0.37
2882.9,0.024926204142832187,32.6,0.14
2886.3,28.882064745036534,5.84,0.38
2888.3,0.22188913560195786,72.8,2.6
2889.8,2.5285080258857855,55.65,0.1
2890.4,35.72255376359781,5.84,0.47
2890.7,2.104876882154859,6.26,0.067
2891.0,118.23971536852385,23.9,0.9
2893.0,0.7485549735364984,1445.4,0.0106
2893.1,0.007166938214293541,9712.8,0.21
2893.5,18.354798953566167,8.57,0.4
2893.59,0.0017115559944490338,1182.6,0.0059
2896.2,9.91523705588427,40.8,0.3
2897.3,0.02986969133103278,72.8,0.35
2897.6,20.153424364078333,58.2,0.21
2898.5,4.3806894481732455,0.29,2.5
2898.7,14.368762660315788,1122.0,0.101
2899.5,1.2121361757037876e-11,387.0,0.00034
2899.61,10.234640891975967,145029.312,0.0668
2900.0,1.0724833940174514e-12,203.4,0.0002
2900.2,0.00027700743189788596,24.5,0.013
2900.3,6.617551565975749,258.0,0.11
2902.5,0.005289395459236524,30.07,6.5e-05
2902.7,0.003929163980136248,0.299,1.0
2903.0,89.58062317851753,4.31,3.0
2903.6,19.761412720288153,5.84,0.26
2904.4,3.2120898168740792,8.57,0.07
2906.18,0.01757546666628643,0.84,0.72
2906.3,0.004298234252554736,1200.0,0.06
2907.46,10.114032103543142,55.65,0.4
2908.4,6.4019239575664395,1122.0,0.045
2909.5,0.0025932482268899233,0.299,0.66
2910.0,1.3368563336274495,3.57,0.23
2911.3,3.2057379074861365,6.76,0.45
2911.7,7.219147162882634,258.0,0.12
2913.2,6.385081117412667,4.48,0.07
2913.5,1.7593738159711823,1.286,0.21
2914.6,0.1317527933263987,32.6,0.74
2915.1,2.9659725366540504,1445.4,0.042
2916.3,227.16373606596872,35.6,3.2
2917.4,1.3594387396694467,189.0,0.03
2917.9,0.07486528957688621,30.07,0.00092
2919.85,1.620203269284092,32.6,9.1
2919.9,12.389489293657162,8.57,0.27
2921.1,0.0,237.0,0.66
2921.9,1.9086990782662576,6.63,1.26
2921.97,0.003945281614323197,1182.6,0.0136
2923.5,21.038279805470804,1.684,0.47
2924.3,1.649611735170298,158.0,0.072
2925.72,145.87240492094796,58.2,1.52
2925.93,28.451771225964407,55.1,2.0
2926.7,4.129829764552387,8.57,0.09
2927.82,3.70709659842199,6.26,0.118
2927.9,24.14155548390115,1098.0,0.13
2928.53,0.0003162027176185503,1182.6,0.00109
2930.5,50.4489452239035,23.9,0.384
2930.8,9.177399476783084,8.57,0.2
2931.4,2.967281169752767,1950.0,0.02
2932.1,62.38931393898805,0.732,2.7
2933.1,538.6475922343863,23.9,4.1
2934.0,0.18673883249850617,0.78,0.013
2934.54,0.00013054240635628224,1182.6,0.00045
2936.8,0.9288610633355762,3066.0,0.0056
2938.4,5.437616317199091,1445.4,0.077
2938.6,5.371475695013823,1.684,0.12
2940.0,1.2513910531980623,5.34,0.014
2940.07,1.1726206072956542e-11,93600.0,0.303
2940.18,0.00021257933312856378,50760.0,0.0136
2940.3,0.2599439158640171,15.2,0.08
2942.3,1504.5499985205934,0.548,15.0
2942.4,0.0004064016662751954,50760.0,0.026
2942.56,0.3195488127716816,4.6,0.139
2943.0,1.946951179932055,55.65,0.077
2944.6,1.5080346994038707,1.286,0.18
2945.9,241.3614695700918,35.6,3.4
2946.9,3.534540723140562,189.0,0.078
2948.32,5.026782331346236,1.286,0.6
2948.4,0.18089711810176598,1.676,0.76
2948.8,2.346222823137287,32.32,0.039
2949.49,12.024893725415442,24.84,0.145
2950.0,7.346491678553245e-05,50760.0,0.0047
2954.93,40.282879775972006,5.84,0.53
2955.0,0.3206290839580504,919.2,0.006
2956.3,0.0,83.4,0.72
2956.68,5.026782331346236,1.286,0.6
2958.1,14.441032372518267,5.84,0.19
2958.6,12.475929368238969,58.2,0.13
2959.4,0.0,237.0,0.64
2961.2,2.317849683257714,4578.0,0.069
2961.7,0.10919768767929605,11268.0,0.017
2962.0,4.211103357191194,4.02,0.44
2962.1,10.030333323470623,0.548,0.1
2964.4,4.9323234402733265,6.26,0.157
2965.0,23.77932053522535,23.9,0.181
2966.0,0.10261560912928393,1.5,0.13
2966.6,7.530224405091911,1122.0,0.011
2968.9,0.9342950165622581,103.8,0.13
2969.2,58.458807224775526,63.7,0.434
2970.9,0.07121772612237767,32.6,0.4
2970.92,0.007494570374111542,487.2,1.08
2971.0,402.7602401248728,5466.0,3.13
2975.5,0.0997257214443194,2.847,0.237
2975.7,0.6630547051430654,1.5,0.84
2975.8,40.85494004967887,1098.0,0.22
2976.8,10.698008900542016,24.84,0.129
2978.3,0.24464978935212803,0.28,0.5
2978.94,0.003945281614323197,1182.6,0.0136
2979.1,0.0,83.4,0.31
2980.7,2.1994823135603974,158.0,0.096
2981.2,0.035608863061188836,32.6,0.2
2981.49,0.0009378499990966049,50760.0,0.06
2981.8,5.031045509849341e-13,93600.0,0.013
2981.85,60.11196657292919,8.57,1.31
2982.1,0.0382460663118505,0.611,0.063
2982.3,19.870357205980177,1098.0,0.107
2986.7,0.00277007431897886,24.5,0.13
2988.7,0.0,1905.6,0.17
2989.2,43.30308718757529,35.6,0.61
2990.6,19.193737489598416,58.2,0.2
2991.6,12.198616857456209,5466.0,0.0948
2995.7,2.9469862856173745,445.8,0.02
2996.0,9.861260722216125,6.1,0.217
2996.7,9.861260722216125,6.1,0.217
2997.2,0.0007008811183196905,487.2,0.101
2997.21,58.15568459537307,55.65,2.3
2997.32,5.0107537593032205,556.2,0.084
2998.2,25.592565374901724,63.7,0.19
2998.4,4.412348091040288,189.0,0.044
2998.5,5.278121447913548,1.286,0.63
2998.9,6.940665939118989,40.8,0.21
2999.9,30.496542143640518,5466.0,0.237
3000.0,0.0024948104325867274,1182.6,0.0086
3000.5,2.848509987762867,1.286,0.34
3001.4,0.0,237.0,0.65
3001.9,11.930619319818007,8.57,0.26
3003.0,77.63654008804853,4.31,2.6
3003.9,3.0342096310629425,55.65,0.12
3005.1,5.047569712230696,8.57,0.11
3005.9,1.6042978796079543e-11,387.0,0.00045
3006.8,12.198616857456209,5466.0,0.0948
3006.86,17.387219085142505,445.8,0.118
3007.4,6.279650135393371,40.8,0.19
3007.6,25.91154561095786,58.2,0.27
3007.7,50.898258224398226,32.9,3.0
3008.9,0.027684245296495106,6.63,2.84
3009.0,13.799109044592738,55.1,0.97
3009.52,8.147838175501011,1066.38,0.27
3010.3,1.8649463465963048,32.32,0.031
3010.8,18.297925286184313,5466.0,0.1422
3011.9,0.08457751059201774,2.847,0.201
3014.6,0.0,237.0,0.13
3014.7,2.597170871195555,1.286,0.31
3016.6,42.12739995857661,0.548,0.42
3017.19,0.1508858921389076,1066.38,0.005
3017.39,6.826971669891622,55.65,0.27
3017.9,11.78180241046854,189.0,0.26
3018.8,0.00044412268883623954,487.2,0.064
3022.7,0.0009214634846948839,9712.8,0.027
3024.0,0.2599439158640171,15.2,0.08
3024.4,0.26182120998012015,3.12,0.19
3024.7,28.17503063490321,6.1,0.62
3026.1,11.498282669681767,6.26,0.123
3026.4,40.85494004967887,1098.0,0.22
3026.5,1.4577668760904081,1.286,0.174
3026.77,32.870604336515214,55.65,1.3
3027.4,8.262697546570225,40.8,0.25
3027.6,4.33230971175548,5.84,0.057
3027.9,1.3633079339469294,6.1,0.03
3029.16,12.234948657025024,189.0,0.27
3029.4,0.0,237.0,0.026
3030.3,0.0005551533610452994,487.2,0.08
3032.1,25.86861066699611,258.0,0.43
3032.4,2.819630252856035,24.84,0.034
3034.3,66.91224436579355,5466.0,0.52
3034.6,7.190183326407305e-05,50760.0,0.0046
3037.3,0.0830028210526347,30.07,0.00102
3037.4,0.46071138503165293,229.08,0.0043
3037.8,0.0004777958809529028,9712.8,0.014
3038.87,19.57155116688306,24.84,0.236
3039.0,0.09472210073472362,1.5,0.12
3039.17,32.82494109426965,158.0,0.75
3039.46,20.09844784113979,4.02,2.1
3041.3,5.965309659909003,8.57,0.13
3043.6,0.0003192131826010472,487.2,0.046
3043.7,2.294349869195771,8.57,0.05
3045.4,0.0,1905.6,2.5
3047.1,198.76826905772262,35.6,2.8
3047.29,1.7299030835689688,556.2,0.029
3047.4,54.94524681575739,5466.0,0.427
3048.04,2.5285080258857855,55.65,0.1
3048.3,47.14256662031192,0.548,0.47
3049.5,60.757481151524566,17.63,2.05
3049.7,0.0004777958809529028,9712.8,0.014
3049.9,4.599285813116788,1950.0,0.031
3051.09,0.04149762962873185,0.84,1.7
3053.3,152.20841512441552,63.7,1.13
3053.9,0.006062969539658442,1182.6,0.0209
3054.7,0.01774131212662715,6.63,1.82
3055.0,0.028481360165119752,30.07,0.00035
3055.1,2.687361951603146,4578.0,0.08
3056.3,21.111947298950277,0.548,0.21
3056.5,57.56832461545659,1098.0,0.31
3056.8,39.921687724006404,8.57,0.87
3056.9,5.922895086654153,1.84,0.13
3057.3,3.7756468688170046,6.76,0.53
3058.2,0.015134429629302204,0.84,0.62
3059.4,43.30308718757529,35.6,0.61
3059.7,0.1008398110223544,232.8,0.09
3060.0,3.966094822353708,40.8,0.12
3060.7,12.198616857456209,5466.0,0.0948
3060.8,0.12997195793200855,15.2,0.04
3062.1,0.00286342081217134,44.5,2.39
3062.4,12.198616857456209,5466.0,0.0948
3064.38,3.4142125471157287,55.1,0.24
3065.5,151.45803318440642,0.548,1.51
